Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count,SampleBase,BRUVString
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,13,Shrimp_13,NA,NA,6,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,15,Shrimp_15,NA,NA,14,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,3,Shrimp_3,NA,NA,3,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,4,Shrimp_4,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,7,Shrimp_7,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,9,Shrimp_9,NA,NA,2,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Holoplankton,Shrimp,Mantis,Shrimp_Mantis,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,Irridescent,Sipunculan_Irridescent,NA,NA,2,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,NA,2,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,Peach Pelagosphera,Sipunculan_Peach Pelagosphera,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,NA,NA,3,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,NA,NA,6,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Sipunculan,White,Sipunculan_White,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,Meroplankton,Stomatopod,Whale Tail Antizoea,Stomatopod_Whale Tail Antizoea,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,NA,Unknown,16,Unknown_16,NA,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_1_S_1,West,W1,NA,Unknown,6,Unknown_6,No ID,NA,1,PAL22_W1_1_S,PAL22_9
PAL22_W1_2_S_2,West,W1,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,10,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,118,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,190,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,13,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,60,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,1,Unknown_1,Deosergestes sp.,NA,6,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,7,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,NA,11,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,1448,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,27,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,232,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,25,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,412,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1052,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,3338,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,234,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,68,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,11,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,NA,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,NA,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,NA,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Amphipod,Hyperiid_Big Thighs,Amphipod_Hyperiid_Big Thighs,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,49,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,NA,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,NA,NA,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,11,Benthic_Snail_11,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,NA,NA,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,9,Benthic_Snail_9,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,NA,9,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,14,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Purple,Benthic_Snail_Purple,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,18,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,36,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Benthic_Snail,Sneetch,Benthic_Snail_Sneetch,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Bivalve,1,Bivalve_1,NA,NA,6,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Bivalve,3,Bivalve_3,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Bivalve,6,Bivalve_6,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,7,Copepod_7,No ID,NA,24,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,60,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,NA,NA,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Crab,Zoea 2,Crab_Zoea 2,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Echinoderm,Echinopluteus 6,Echinoderm_Echinopluteus 6,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Embryo,2,Embryo_2,NA,NA,6,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,30,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Grumpy,Fish_Grumpy,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,39,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Fish,Young,Fish_Young,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Limpet,1,Limpet_1,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Nemertean,2,Nemertean_2,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Nemertean,3,Nemertean_3,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,NA,NA,10,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,11,Polychaete_11,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,12,Polychaete_12,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,13,Polychaete_13,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Larva 12,Polychaete_Larva 12,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Larva 13,Polychaete_Larva 13,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Larva 14,Polychaete_Larva 14,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Polychaete,Pelagic 4,Polychaete_Pelagic 4,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,NA,NA,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,1,Pteropod_1,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,1B,Pteropod_1B,NA,NA,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,3,Pteropod_3,NA,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,3B,Pteropod_3B,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,NA,NA,16,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,49,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,NA,NA,25,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,54,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Unshelled 3,Pteropod_Unshelled 3,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,10,Shrimp_10,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,12,Shrimp_12,NA,NA,75,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,13,Shrimp_13,NA,NA,61,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,14,Shrimp_14,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,15,Shrimp_15,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,3,Shrimp_3,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,4,Shrimp_4,NA,NA,9,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,7,Shrimp_7,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Sipunculan,NA,Sipunculan_NA,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,NA,NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,12,Unknown_12,NA,NA,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,22,Unknown_22,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,23,Unknown_23,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,24,Unknown_24,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,25,Unknown_25,NA,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,5,Unknown_5,No ID,NA,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,NA,Unknown,6,Unknown_6,No ID,NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W3_1_S_1,West,W3,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,Actiniaria,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,NA,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,13,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,10,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,1488,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",NA,3,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,15,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,NA,19,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,NA,Unknown,1,Unknown_1,Deosergestes sp.,NA,7,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,NA,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,3872,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,71,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,70,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,684,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,25,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,6,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1920,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,Larva 2,Copepod_Larva 2,Pontella fera,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,1088,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,200,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,31,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,NA,22,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,NA,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,3,Amphipod_3,NA,NA,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Alien,Amphipod_Alien,NA,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,NA,18,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_Big Thighs,Amphipod_Hyperiid_Big Thighs,NA,NA,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_Headless,Amphipod_Hyperiid_Headless,NA,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_Longnose,Amphipod_Hyperiid_Longnose,NA,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,29,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,NA,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Holoplankton,Ascidean_Tadpole,1,Ascidean_Tadpole_1,NA,NA,1,PAL22_W3_1_S,PAL22_13
