ID,String,Region,Site,Zone,Type,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,18
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Cnidaria,Cnidaria,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,84
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,41
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,40
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,18
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polycheata,24
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,10
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,1176
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,11
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,70
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,54
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,12
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Isopod,Crustacea,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,31744
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Barnacle,Gastropoda,32
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,122
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,25
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,262
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,23
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,536
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Other Gelatinous,Other Gelatinous,1328
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Evadne,Crustacea,266
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,736
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Chaetognath,Chaetognatha,156
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,41
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,11
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,43
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,24
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Amphipod,Crustacea,8
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Barnacle,Crustacea,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,75
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,20
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,16
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,26
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,42
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,47
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,17
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,408
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,61
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,18
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,64
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,7
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,13
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,568
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,19
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,10
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,8
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,19
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,184
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,420
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,33
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,23
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,12
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,42
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,11
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,178
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,11
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,254
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Crab,Crustacea,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,54
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Embryo,Fish embryo/egg,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,81
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Huge_Hairy_Egg,Fish embryo/egg,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,7
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Limpet,Gastropoda,24
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,4
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,20
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,161
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,73
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Platyhelminth,Platyhelminthes,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,27
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,10
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,52
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,21
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,2
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,3
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,12
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,19
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,8
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,12
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,28
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,16
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,11
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,10
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,10
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,5
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,14
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,13
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,8
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,6
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,20
PAL22_W4_1_S,PAL22_14,West,W4,DFZ West,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Cnidaria,Cnidaria,1
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,162
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Polychaete,Polycheata,5
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,30
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,7
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,6
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,12544
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Barnacle,Gastropoda,21
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,66
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,6
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,776
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,238
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Other Gelatinous,Other Gelatinous,336
PAL22_W4_2_S,PAL22_15,West,W4,DFZ West,Zooplankton,4,2,Holoplankton,Evadne,Crustacea,532
