Sample,String,Site,Zone,Type,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Initial_Count,Multiplication_Factor,Total_Count,Present
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Hunchback Larva,Polychaete_Hunchback Larva,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 1,Polychaete_Larva 1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 11B,Polychaete_Larva 11B,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 12,Polychaete_Larva 12,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 13,Polychaete_Larva 13,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 14,Polychaete_Larva 14,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 15,Polychaete_Larva 15,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 16,Polychaete_Larva 16,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 17,Polychaete_Larva 17,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 18,Polychaete_Larva 18,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 19,Polychaete_Larva 19,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 20,Polychaete_Larva 20,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 3,Polychaete_Larva 3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 4,Polychaete_Larva 4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 5,Polychaete_Larva 5,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 6,Polychaete_Larva 6,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 8,Polychaete_Larva 8,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 9,Polychaete_Larva 9,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 1,Polychaete_Pelagic 1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 2,Polychaete_Pelagic 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,,2,1,2,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 4,Polychaete_Pelagic 4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic 6,Polychaete_Pelagic 6,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic Alien,Polychaete_Pelagic Alien,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic Glasses,Polychaete_Pelagic Glasses,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Polychaete,Pelagic Paddles,Polychaete_Pelagic Paddles,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Ruby,Polychaete_Ruby,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Polychaete,Wide Set Larva,Polychaete_Wide Set Larva,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Porifera,Parenchymella,Porifera_Parenchymella,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Porifera,Parenchymella 1,Porifera_Parenchymella 1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Porifera,Parenchymella 2,Porifera_Parenchymella 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Porifera,Parenchymella 3,Porifera_Parenchymella 3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,1,Pteropod_1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,1B,Pteropod_1B,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,2,Pteropod_2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,3,Pteropod_3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,3B,Pteropod_3B,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,4,Pteropod_4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Arrowhead,Pteropod_Arrowhead,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Cavolina,Pteropod_Cavolina,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,,2,1,2,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Dieting Styliola,Pteropod_Dieting Styliola,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Ping Pong Paddle,Pteropod_Ping Pong Paddle,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Striated,Pteropod_Striated,,4,1,4,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 1,Pteropod_Unshelled 1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 3,Pteropod_Unshelled 3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 5,Pteropod_Unshelled 5,,6,1,6,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled 6,Pteropod_Unshelled 6,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Salp,2,Salp_2,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,1,Shrimp_1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,10,Shrimp_10,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,11,Shrimp_11,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,12,Shrimp_12,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,13,Shrimp_13,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,14,Shrimp_14,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,15,Shrimp_15,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,16,Shrimp_16,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,17,Shrimp_17,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,18,Shrimp_18,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,19,Shrimp_19,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,3,Shrimp_3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,4,Shrimp_4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,7,Shrimp_7,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,8,Shrimp_8,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,9,Shrimp_9,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,Lobster-Like Larva 2,Shrimp_Lobster-Like Larva 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Shrimp,Nauplii,Shrimp_Nauplii,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,1,Sipunculan_1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,2,Sipunculan_2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,NA,Sipunculan_NA,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 5,Sipunculan_Pelagosphera 5,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 6,Sipunculan_Pelagosphera 6,,2,1,2,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Salt and Pepper,Sipunculan_Salt and Pepper,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Translucent Pelagosphera,Sipunculan_Translucent Pelagosphera,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,Violet,Sipunculan_Violet,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Sipunculan,White,Sipunculan_White,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Stomatopod,Antizoea,Stomatopod_Antizoea,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Stomatopod,Antizoea 1,Stomatopod_Antizoea 1,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Stomatopod,Antizoea 2,Stomatopod_Antizoea 2,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Meroplankton,Stomatopod,Antizoea 3,Stomatopod_Antizoea 3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,Holoplankton,Tick,NA,Tick_NA,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,10,Unknown_10,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,11,Unknown_11,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,12,Unknown_12,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,13,Unknown_13,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,14,Unknown_14,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,15,Unknown_15,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,16,Unknown_16,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,17,Unknown_17,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,18,Unknown_18,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,19,Unknown_19,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,20,Unknown_20,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,21,Unknown_21,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,22,Unknown_22,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,23,Unknown_23,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,24,Unknown_24,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,25,Unknown_25,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,26,Unknown_26,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,28,Unknown_28,,8,1,8,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,29,Unknown_29,,1,1,1,1
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,3,Unknown_3,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,30,Unknown_30,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,31,Unknown_31,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,32,Unknown_32,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,4,Unknown_4,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,5,Unknown_5,No ID,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,6,Unknown_6,No ID,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,7,Unknown_7,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,8,Unknown_8,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,9,Unknown_9,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Chonker,Unknown_Chonker,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Cigar,Unknown_Cigar,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Convoluted,Unknown_Convoluted,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Dshell,Unknown_Dshell,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Snowbeast,Unknown_Snowbeast,,0,1,0,0
PAL22_S2_3_S_3,PAL22_S2_3_S,S2,PNMS South,Zooplankton,NA,Unknown,Snowglobe,Unknown_Snowglobe,,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Benthic_Snail,Clear/Smooth Swiss Chalet,Benthic_Snail_Clear/Smooth Swiss Chalet,Buccinoidea,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,4,1,4,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Shrimp,Lobster-Like Larva,Shrimp_Lobster-Like Larva,Caridea ,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Echinoderm,Ophiopluteus NA,Echinoderm_Ophiopluteus NA,Clypeaster reticulatus,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,88,1,88,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,2,1,2,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,,Unknown,1,Unknown_1,Deosergestes sp.,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Insects,NA,Insects_NA,Halobates sp.,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Isopod,3,Isopod_3,Isopoda,3,1,3,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,149,16,2384,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,5,1,5,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,4,1,4,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,1,1,1,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,9,1,9,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,0,1,0,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,17,1,17,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Bryozoans,Calcareous,Bryozoans_Calcareous,NA,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Bryozoans,Membranous,Bryozoans_Membranous,NA,NA,1,NA,0
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Ciliates,NA,Ciliates_NA,NA,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Encrusting Algae,NA,Encrusting Algae_NA,NA,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Folliculina,NA,Folliculina_NA,NA,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Forams,NA,Forams_NA,NA,NA,1,NA,1
PAL22_S3_2_S_2,PAL22_S3_2_S,S3,PNMS South,Zooplankton,NA,Hydroids,Thecate,Hydroids_Thecate,NA,NA,1,NA,0
