Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Total Count,FunctionalGroup
PAL22_S4_2_S_2,South,S4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,1,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,4,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,5,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,8,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,21,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,30,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,32,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,3,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,5,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,12,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,45,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,66,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,122,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,5,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,6,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,6,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,8,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,25,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,11,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,78,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,85,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,776,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,110,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,262,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,163,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,1,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,1,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,3,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,4,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,23,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,1,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,3,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,9,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,4,Benthic Invertebrate Larvae
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,16,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,71,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,84,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,118,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,238,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,536,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,2,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,25,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,57,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,1248,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,824,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,1,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,10,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,73,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,1280,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,1328,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,336,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,286,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,2,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Brachiolaria NA,Echinoderm_Brachiolaria NA,Oreasteridae,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Parasitic,Copepod_Parasitic,Pandarus cranchii,1,Small Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Meroplankton,Crab,Zoea,Crab_Zoea,Pilumnus sp.,1,Large Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Meroplankton,Copepod,Larva 2,Copepod_Larva 2,Pontella fera,1,Small Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,41,Small Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,73,Small Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,1568,Small Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,266,Small Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,532,Small Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,232,Small Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,4464,Small Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,3,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,5,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,22,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,23,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,170,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,736,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,111,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,4,Gelatinous Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,5,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,24,Gelatinous Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,31,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,140,Gelatinous Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,156,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,103,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,6,Small Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,6,Small Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,21,Small Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,30,Small Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,41,Small Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,1,Small Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,10,Small Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,11,Small Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,18,Small Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,1,Small Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,4,Small Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,18,Small Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,43,Small Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,1,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,30,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,1,Small Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,1,Small Crustacean Plankton
PAL22_N4_2_S_2,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,1,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,2,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,3,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,4,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,47,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,106,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,4,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,3,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,40,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp.,73,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Jelly,Benthic_Snail_Jelly,Velutinoidea,3,Benthic Invertebrate Larvae
PAL22_N4_2_S_2,North,N4,Holoplankton,Amphipod,1,Amphipod_1,NA,2,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,1,Amphipod_1,NA,6,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,3,Amphipod_3,NA,9,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,4,Amphipod_4,NA,8,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,5,Amphipod_5,NA,2,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Alien,Amphipod_Alien,NA,1,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,1,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,2,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,4,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,12,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_Alien 1,Amphipod_Hyperiid_Alien 1,NA,1,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,1,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,1,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,2,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_Baby Face,Amphipod_Hyperiid_Baby Face,NA,1,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_Headless,Amphipod_Hyperiid_Headless,NA,1,Large Crustacean Plankton
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,1,Large Crustacean Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,1,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,4,Large Crustacean Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,7,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,7,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,24,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,1,Large Crustacean Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,3,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,8,Large Crustacean Plankton
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Pinky,Amphipod_Pinky,NA,1,Large Crustacean Plankton
PAL22_W4_1_S_1,West,W4,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,1,Gelatinous Plankton
PAL22_W4_3_S_3,West,W4,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,1,Gelatinous Plankton
PAL22_S4_2_S_2,South,S4,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,3,Gelatinous Plankton
PAL22_S4_1_S_1,South,S4,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,17,Gelatinous Plankton
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid Golfball,Barnacle_Cypriid Golfball,NA,1,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,NA,9,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck 2,Barnacle_Gooseneck 2,NA,2,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,NA,2,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,NA,3,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,1,Benthic_Snail_1,NA,3,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,10,Benthic_Snail_10,NA,1,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,10,Benthic_Snail_10,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,10,Benthic_Snail_10,NA,75,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,11,Benthic_Snail_11,NA,1,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,11,Benthic_Snail_11,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,13,Benthic_Snail_13,NA,1,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,13,Benthic_Snail_13,NA,2,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,13,Benthic_Snail_13,NA,2,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,14,Benthic_Snail_14,NA,1,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,14,Benthic_Snail_14,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,14,Benthic_Snail_14,NA,2,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,15,Benthic_Snail_15,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,15,Benthic_Snail_15,NA,1,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,16,Benthic_Snail_16,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,16,Benthic_Snail_16,NA,20,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,17,Benthic_Snail_17,NA,16,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,19,Benthic_Snail_19,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,2,Benthic_Snail_2,NA,26,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,20,Benthic_Snail_20,NA,2,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,1,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,2,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,42,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,4,Benthic_Snail_4,NA,6,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,2,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,3,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,3,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,47,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,6,Benthic_Snail_6,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,6,Benthic_Snail_6,NA,6,Benthic Invertebrate Larvae
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,1,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,2,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,3,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,3,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,7,Benthic_Snail_7,NA,17,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,8,Benthic_Snail_8,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,8,Benthic_Snail_8,NA,14,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,9,Benthic_Snail_9,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,9,Benthic_Snail_9,NA,5,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Banana,Benthic_Snail_Banana,NA,1,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Belted,Benthic_Snail_Belted,NA,1,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,3,Benthic Invertebrate Larvae
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,4,Benthic Invertebrate Larvae
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,36,Benthic Invertebrate Larvae
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,408,Benthic Invertebrate Larvae
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,1,Benthic Invertebrate Larvae
