Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Sneetch,Benthic_Snail_Sneetch,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Strawberry,Benthic_Snail_Strawberry,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Strawberry,Benthic_Snail_Strawberry,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Thorny,Benthic_Snail_Thorny,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Thorny B,Benthic_Snail_Thorny B,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Thorny B,Benthic_Snail_Thorny B,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Thorny C,Benthic_Snail_Thorny C,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Thorny C,Benthic_Snail_Thorny C,,,14
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Tiger,Benthic_Snail_Tiger,,,5
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,,1
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,,5
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,,9
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,,10
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,,33
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,1,Bivalve_1,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Bivalve,1,Bivalve_1,,,4
PAL22_W4_2_S_2,West,W4,Meroplankton,Bivalve,1,Bivalve_1,,,5
PAL22_S4_2_S_2,South,S4,Meroplankton,Bivalve,1,Bivalve_1,,,10
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,1,Bivalve_1,,,23
PAL22_W4_2_S_2,West,W4,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,,12
PAL22_W4_3_S_3,West,W4,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,,34
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,3,Bivalve_3,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Bivalve,3,Bivalve_3,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Bivalve,3,Bivalve_3,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,3,Bivalve_3,,,42
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,4,Bivalve_4,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Bivalve,4,Bivalve_4,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,4,Bivalve_4,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Bivalve,5,Bivalve_5,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Bivalve,6,Bivalve_6,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Bivalve,6,Bivalve_6,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,6,Bivalve_6,,,3
PAL22_S4_1_S_1,South,S4,Meroplankton,Bivalve,7,Bivalve_7,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Bivalve,7,Bivalve_7,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,7,Bivalve_7,,,11
PAL22_W4_1_S_1,West,W4,Meroplankton,Bivalve,8,Bivalve_8,,,14
PAL22_W4_2_S_2,West,W4,Meroplankton,Bryozoan,Cyphonaudes,Bryozoan_Cyphonaudes,,,24
PAL22_W4_1_S_1,West,W4,Holoplankton,Cephalopod,2,Cephalopod_2,,,3
PAL22_W4_1_S_1,West,W4,Holoplankton,Cephalopod,3,Cephalopod_3,,,1
PAL22_N4_2_S_2,North,N4,Holoplankton,Cephalopod,Squid,Cephalopod_Squid,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Cnidaria,Anthozoan_1,Cnidaria_Anthozoan_1,,,2
PAL22_W4_3_S_3,West,W4,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,,,98
PAL22_W4_3_S_3,West,W4,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Cnidaria,Coral Larva,Cnidaria_Coral Larva,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Cnidaria,Coral Larva 3,Cnidaria_Coral Larva 3,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,10,Copepod_10,No ID,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,7,Copepod_7,No ID,,4
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,7,Copepod_7,No ID,,5
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,7,Copepod_7,No ID,,11
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,7,Copepod_7,No ID,,14
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,7,Copepod_7,No ID,,41
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,7,Copepod_7,No ID,,178
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,9,Copepod_9,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,9,Copepod_9,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,9,Copepod_9,,,2
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,9,Copepod_9,,,4
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,9,Copepod_9,,,31
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,9,Copepod_9,,,38
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,,4
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,,7
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,,11
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,50
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,632
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,234
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,,254
PAL22_S4_1_S_1,South,S4,Meroplankton,Crab,Brachyuran Megalops,Crab_Brachyuran Megalops,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Crab,Brachyuran Megalops 1,Crab_Brachyuran Megalops 1,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Crab,Klingon Zoea,Crab_Klingon Zoea,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,,,6
PAL22_N4_2_S_2,North,N4,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Echinoderm,Barbie Echinopluteus,Echinoderm_Barbie Echinopluteus,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Bipinnaria NA,Echinoderm_Bipinnaria NA,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,,,54
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 6,Echinoderm_Echinopluteus 6,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Echinopluteus 7,Echinoderm_Echinopluteus 7,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 7,Echinoderm_Echinopluteus 7,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 8,Echinoderm_Echinopluteus 8,,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 9,Echinoderm_Echinopluteus 9,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus Triangle,Echinoderm_Echinopluteus Triangle,,,4
PAL22_S4_2_S_2,South,S4,Meroplankton,Echinoderm,EJ,Echinoderm_EJ,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,EJ,Echinoderm_EJ,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,EJ 1,Echinoderm_EJ 1,,,4
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Grass Echinopluteus,Echinoderm_Grass Echinopluteus,,,3
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Grass_EJ,Echinoderm_Grass_EJ,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Ken Echinopluteus,Echinoderm_Ken Echinopluteus,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Lemon Sea Cucumber,Echinoderm_Lemon Sea Cucumber,No ID,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Lemon Sea Cucumber,Echinoderm_Lemon Sea Cucumber,No ID,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,OJ 1B,Echinoderm_OJ 1B,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Ophiopluteus 1,Echinoderm_Ophiopluteus 1,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Ophiopluteus 2,Echinoderm_Ophiopluteus 2,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Ophiopluteus Slush,Echinoderm_Ophiopluteus Slush,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,,,5
PAL22_S4_1_S_1,South,S4,Meroplankton,Echinoderm,Sea Cucumber 1,Echinoderm_Sea Cucumber 1,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Sea Cucumber 1,Echinoderm_Sea Cucumber 1,,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Sunrise Sea Cucumber,Echinoderm_Sunrise Sea Cucumber,,,4
PAL22_W4_2_S_2,West,W4,Meroplankton,Echinoderm,Wilson Echinopluteus,Echinoderm_Wilson Echinopluteus,,,1
PAL22_N4_2_S_2,North,N4,Holoplankton,Embryo,1,Embryo_1,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Embryo,2,Embryo_2,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Embryo,3,Embryo_3,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Embryo,4,Embryo_4,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Embryo,4,Embryo_4,,,6
PAL22_S4_1_S_1,South,S4,Holoplankton,Embryo,5,Embryo_5,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Embryo,5,Embryo_5,,,6
PAL22_W4_2_S_2,West,W4,Holoplankton,Embryo,5,Embryo_5,,,9
PAL22_W4_1_S_1,West,W4,Holoplankton,Embryo,6,Embryo_6,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Embryo,6,Embryo_6,,,11
PAL22_S4_1_S_1,South,S4,Holoplankton,Embryo,7,Embryo_7,,,3
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Eggs,Fish_Eggs,,,6
PAL22_N4_2_S_2,North,N4,Holoplankton,Fish,Eggs,Fish_Eggs,,,10
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Eggs,Fish_Eggs,,,16
PAL22_W4_2_S_2,West,W4,Holoplankton,Fish,Eggs,Fish_Eggs,,,26
PAL22_W4_1_S_1,West,W4,Holoplankton,Fish,Eggs,Fish_Eggs,,,81
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Eggs,Fish_Eggs,,,328
PAL22_S4_1_S_1,South,S4,Holoplankton,Fish,Eggs,Fish_Eggs,,,348
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Embryo,Fish_Embryo,,,9
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Grumpy,Fish_Grumpy,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,2
PAL22_S4_1_S_1,South,S4,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,,3
PAL22_W4_1_S_1,West,W4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,2
PAL22_W4_2_S_2,West,W4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,2
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,5
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,8
PAL22_S4_1_S_1,South,S4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,15
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,,308
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,2
PAL22_W4_2_S_2,West,W4,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,2
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Fish,Myctophid,Fish_Myctophid,,,5
PAL22_S4_1_S_1,South,S4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,5
PAL22_N4_2_S_2,North,N4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,12
PAL22_N4_1_S_1,North,N4,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,,13
PAL22_S4_2_S_2,South,S4,Holoplankton,Fish,Young,Fish_Young,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Hemichordate,NA,Hemichordate_NA,,,2
PAL22_W4_2_S_2,West,W4,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,,3
PAL22_W4_3_S_3,West,W4,Holoplankton,Isopod,5,Isopod_5,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Jelly,2,Jelly_2,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Jelly,2,Jelly_2,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Jelly,2,Jelly_2,,,3
PAL22_N4_2_S_2,North,N4,Holoplankton,Jelly,2,Jelly_2,,,3
PAL22_W4_2_S_2,West,W4,Holoplankton,Jelly,2,Jelly_2,,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Jelly,2,Jelly_2,,,8
PAL22_S4_2_S_2,South,S4,Holoplankton,Jelly,2,Jelly_2,,,9
PAL22_N4_1_S_1,North,N4,Holoplankton,Jelly,7,Jelly_7,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Jelly,7,Jelly_7,,,2
PAL22_S4_2_S_2,South,S4,Holoplankton,Jelly,7,Jelly_7,,,2
PAL22_W4_2_S_2,West,W4,Holoplankton,Jelly,7,Jelly_7,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Jelly,7,Jelly_7,,,7
PAL22_S4_1_S_1,South,S4,Holoplankton,Jelly,8,Jelly_8,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Jelly,8,Jelly_8,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Krill,1,Krill_1,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Stylocheiron,Krill_Stylocheiron,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Krill,Stylocheiron,Krill_Stylocheiron,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Thysanopoda,Krill_Thysanopoda,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Limpet,1,Limpet_1,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Limpet,1,Limpet_1,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Limpet,1,Limpet_1,,,5
PAL22_W4_1_S_1,West,W4,Meroplankton,Limpet,1,Limpet_1,,,24
PAL22_W4_3_S_3,West,W4,Meroplankton,Nemertean,1,Nemertean_1,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Nemertean,4,Nemertean_4,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Nemertean,6,Nemertean_6,,,3
PAL22_W4_2_S_2,West,W4,Meroplankton,Nemertean,7,Nemertean_7,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Nemertean,Hardboiled,Nemertean_Hardboiled,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Nemertean,Hardboiled,Nemertean_Hardboiled,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Nemertean,Juvenile,Nemertean_Juvenile,,,2
PAL22_N4_1_S_1,North,N4,Meroplankton,Nemertean,Juvenile,Nemertean_Juvenile,,,4
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,1,Nudibranch_1,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,2,Nudibranch_2,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,3,Nudibranch_3,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Creamy,Nudibranch_Creamy,,,6
PAL22_W4_2_S_2,West,W4,Meroplankton,Nudibranch,Dorid,Nudibranch_Dorid,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Juvenile,Nudibranch_Juvenile,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Nudibranch,Juvenile 1,Nudibranch_Juvenile 1,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Nudibranch,Juvenile 1,Nudibranch_Juvenile 1,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Juvenile 1,Nudibranch_Juvenile 1,,,20
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Larva 1,Nudibranch_Larva 1,,,2
PAL22_N4_1_S_1,North,N4,Meroplankton,Nudibranch,Larva 1,Nudibranch_Larva 1,,,4
PAL22_W4_2_S_2,West,W4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,2
PAL22_N4_1_S_1,North,N4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,7
PAL22_S4_2_S_2,South,S4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,9
PAL22_S4_1_S_1,South,S4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,71
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,,,161
PAL22_W4_3_S_3,West,W4,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,,,8
PAL22_S4_1_S_1,South,S4,Meroplankton,Nudibranch,Larva 5,Nudibranch_Larva 5,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Larva 5,Nudibranch_Larva 5,,,73
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Larva 6,Nudibranch_Larva 6,,,14
PAL22_W4_1_S_1,West,W4,Meroplankton,Nudibranch,Larva 7,Nudibranch_Larva 7,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Nudibranch,Turkish Delight,Nudibranch_Turkish Delight,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Ostracod,1,Ostracod_1,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Ostracod,2,Ostracod_2,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Ostracod,3,Ostracod_3,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Ostracod,3,Ostracod_3,,,4
PAL22_W4_1_S_1,West,W4,Holoplankton,Ostracod,4,Ostracod_4,,,6
PAL22_S4_2_S_2,South,S4,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Phoronid,NA,Phoronid_NA,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,3
PAL22_W4_2_S_2,West,W4,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm 1,Platyhelminth_Flatworm 1,,,17
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm 2,Platyhelminth_Flatworm 2,,,7
PAL22_W4_2_S_2,West,W4,Meroplankton,Platyhelminth,Flatworm 3,Platyhelminth_Flatworm 3,,,2
PAL22_W4_3_S_3,West,W4,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,,,2
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,10,Polychaete_10,,,10
PAL22_W4_2_S_2,West,W4,Meroplankton,Polychaete,13,Polychaete_13,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,13,Polychaete_13,,,5
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,14,Polychaete_14,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,3,Polychaete_3,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,3,Polychaete_3,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,4b,Polychaete_4b,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,6,Polychaete_6,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,6,Polychaete_6,,,11
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,9,Polychaete_9,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Black Scaleworm,Polychaete_Black Scaleworm,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Feather,Polychaete_Feather,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Polychaete,Giant Palps,Polychaete_Giant Palps,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Giant Palps,Polychaete_Giant Palps,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Polychaete,Grub,Polychaete_Grub,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Hairy Larva,Polychaete_Hairy Larva,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Hemi,Polychaete_Hemi,,,5
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 10,Polychaete_Larva 10,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Larva 11B,Polychaete_Larva 11B,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Larva 15,Polychaete_Larva 15,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Larva 16,Polychaete_Larva 16,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Larva 17,Polychaete_Larva 17,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 17,Polychaete_Larva 17,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 18,Polychaete_Larva 18,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 19,Polychaete_Larva 19,,,27
PAL22_W4_1_S_1,West,W4,Meroplankton,Polychaete,Larva 20,Polychaete_Larva 20,,,1
PAL22_N4_2_S_2,North,N4,Meroplankton,Polychaete,Larva 3,Polychaete_Larva 3,,,2
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 4,Polychaete_Larva 4,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 5,Polychaete_Larva 5,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Polychaete,Larva 5,Polychaete_Larva 5,,,1
PAL22_N4_1_S_1,North,N4,Meroplankton,Polychaete,Larva 6,Polychaete_Larva 6,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Polychaete,Larva 8,Polychaete_Larva 8,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Polychaete,Onuphid,Polychaete_Onuphid,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Polychaete,Pelagic 1,Polychaete_Pelagic 1,,,1
