Sample,Zone,Site,Type,Plankton_Category,Specimen_Type,Morphotype,Spec_Morph,Total_Count,SampleBase,BRUVString
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,1,Copepod_1,190,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),13,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,60,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,7,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),11,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,2,Copepod_2,1448,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),27,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,232,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,25,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Larvaceans,NA,Larvaceans_NA,412,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,1052,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Evadne,NA,Evadne_NA,3338,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Chaetognath,NA,Chaetognath_NA,234,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,68,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,3,Copepod_3,11,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,Snowy,Copepod_Snowy,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,Shiny,Copepod_Shiny,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Krill,Copepodite,Krill_Copepodite,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Amphipod,Hyperiid_Big Thighs,Amphipod_Hyperiid_Big Thighs,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,49,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,11,Benthic_Snail_11,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,9,Benthic_Snail_9,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,9,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,14,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Purple,Benthic_Snail_Purple,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,18,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,36,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Benthic_Snail,Sneetch,Benthic_Snail_Sneetch,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Bivalve,1,Bivalve_1,6,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Bivalve,3,Bivalve_3,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Bivalve,6,Bivalve_6,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,7,Copepod_7,24,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,60,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Crab,Zoea 2,Crab_Zoea 2,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 6,Echinoderm_Echinopluteus 6,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Embryo,2,Embryo_2,6,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,30,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Grumpy,Fish_Grumpy,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,39,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Fish,Young,Fish_Young,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Limpet,1,Limpet_1,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Nemertean,2,Nemertean_2,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Nemertean,3,Nemertean_3,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Nudibranch,Larva 2,Nudibranch_Larva 2,10,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,11,Polychaete_11,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,12,Polychaete_12,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,13,Polychaete_13,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,Larva 11,Polychaete_Larva 11,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,Larva 12,Polychaete_Larva 12,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,Larva 13,Polychaete_Larva 13,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,Larva 14,Polychaete_Larva 14,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Polychaete,Pelagic 4,Polychaete_Pelagic 4,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Polychaete,Pelagic 5,Polychaete_Pelagic 5,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Polychaete,Scale Worm,Polychaete_Scale Worm,4,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,1,Pteropod_1,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,1B,Pteropod_1B,8,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,3,Pteropod_3,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,3B,Pteropod_3B,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Big Cone,Pteropod_Big Cone,16,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,49,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,25,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,5,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,12,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Striated,Pteropod_Striated,54,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Unshelled 2,Pteropod_Unshelled 2,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Unshelled 3,Pteropod_Unshelled 3,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Pteropod,Unshelled 4,Pteropod_Unshelled 4,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,10,Shrimp_10,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,12,Shrimp_12,75,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,13,Shrimp_13,61,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,14,Shrimp_14,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,15,Shrimp_15,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,3,Shrimp_3,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,4,Shrimp_4,9,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,7,Shrimp_7,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Holoplankton,Shrimp,Lucifer,Shrimp_Lucifer,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Sipunculan,NA,Sipunculan_NA,1,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 2,Sipunculan_Pelagosphera 2,3,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 3,Sipunculan_Pelagosphera 3,2,PAL22_W1_2_S,PAL22_10
PAL22_W1_2_S_2,West,W1,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 4,Sipunculan_Pelagosphera 4,2,PAL22_W1_2_S,PAL22_10
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,5,Copepod_5,13,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,8,Copepod_8,10,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,1,Copepod_1,1488,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,3,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),15,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,19,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Isopod,3,Isopod_3,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,2,Copepod_2,3872,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,71,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),70,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,684,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,25,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Larvaceans,NA,Larvaceans_NA,6,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,1920,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,Larva 2,Copepod_Larva 2,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Evadne,NA,Evadne_NA,1088,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Chaetognath,NA,Chaetognath_NA,200,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,31,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,3,Copepod_3,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,Snowy,Copepod_Snowy,22,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,Shiny,Copepod_Shiny,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Krill,Copepodite,Krill_Copepodite,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,3,Amphipod_3,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Alien,Amphipod_Alien,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,18,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_Big Thighs,Amphipod_Hyperiid_Big Thighs,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_Headless,Amphipod_Hyperiid_Headless,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_Longnose,Amphipod_Hyperiid_Longnose,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,29,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Ascidean_Tadpole,1,Ascidean_Tadpole_1,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,9,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,14,Benthic_Snail_14,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,16,Benthic_Snail_16,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,18,Benthic_Snail_18,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,19,Benthic_Snail_19,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,20,Benthic_Snail_20,3,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,48,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,4,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,412,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Bivalve,2,Bivalve_2,2,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Cnidaria,Anemone Larva,Cnidaria_Anemone Larva,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,36,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,42,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,7,Copepod_7,18,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,9,Copepod_9,3,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,14,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,168,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 7B,Echinoderm_Echinopluteus 7B,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Meroplankton,Echinoderm,EJ,Echinoderm_EJ,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,30,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Embryo,Fish_Embryo,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,5,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Myctophid,Fish_Myctophid,1,PAL22_W3_1_S,PAL22_13
PAL22_W3_1_S_1,West,W3,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,3,PAL22_W3_1_S,PAL22_13
