BRUVString,Zone.x,Site.x,Type.x,Plankton_Category,Specimen_Type,Total_Specimens,Unique_Morphotypes,Sample,Site.y,Zone.y,Type.y,Year,Family,Binomial,Common name,MaxN,Biomass_g,Biomass_kg
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Polychaete,1,1,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Pteropod,2,2,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Holoplankton,Shrimp,4,3,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Barnacle,2,1,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Benthic_Snail,36,3,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Crab,3,1,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Echinoderm,1,1,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_006,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,15,1282.21,1.28221
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_006,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.04,4e-5
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_007,N1,PNMS North,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,769.98,0.76998
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_008,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,3,208.37,0.20837
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_009,N1,PNMS North,Fish,2022,Coryphaenidae,Coryphaena equiselis,pompano dolphinfish,79,6889.06,6.88906
PAL22_2,PNMS North,N1,Zooplankton,Meroplankton,Stomatopod,1,1,PAL22_010,N1,PNMS North,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.16,1.6e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Amphipod,4,2,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Amphipod,4,2,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Amphipod,4,2,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Amphipod,4,2,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Amphipod,4,2,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Benthic_Snail,9,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Benthic_Snail,9,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Benthic_Snail,9,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Benthic_Snail,9,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Benthic_Snail,9,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Chaetognath,4,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Chaetognath,4,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Chaetognath,4,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Chaetognath,4,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Chaetognath,4,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Copepod,2555,9,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Copepod,2555,9,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Copepod,2555,9,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Copepod,2555,9,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Copepod,2555,9,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Evadne,7,0,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Evadne,7,0,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Evadne,7,0,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Evadne,7,0,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Evadne,7,0,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Fish,144,5,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Fish,144,5,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Fish,144,5,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Fish,144,5,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Fish,144,5,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Isopod,3,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Isopod,3,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Isopod,3,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Isopod,3,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Isopod,3,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Larvaceans,11,0,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Larvaceans,11,0,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Larvaceans,11,0,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Larvaceans,11,0,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Larvaceans,11,0,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Ostracod,1,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Ostracod,1,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Ostracod,1,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Ostracod,1,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Ostracod,1,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Other Gelatinous,58,0,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Other Gelatinous,58,0,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Other Gelatinous,58,0,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Other Gelatinous,58,0,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Other Gelatinous,58,0,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Polychaete,2,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Polychaete,2,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Polychaete,2,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Polychaete,2,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Polychaete,2,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Pteropod,30,7,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Pteropod,30,7,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Pteropod,30,7,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Pteropod,30,7,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Pteropod,30,7,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Shrimp,9,3,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Shrimp,9,3,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Shrimp,9,3,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Shrimp,9,3,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Shrimp,9,3,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Tick,1,0,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Tick,1,0,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Tick,1,0,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Tick,1,0,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Holoplankton,Tick,1,0,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Barnacle,6,2,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Barnacle,6,2,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Barnacle,6,2,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Barnacle,6,2,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Barnacle,6,2,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Benthic_Snail,469,12,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Benthic_Snail,469,12,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Benthic_Snail,469,12,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Benthic_Snail,469,12,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Benthic_Snail,469,12,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Bivalve,2,2,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Bivalve,2,2,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Bivalve,2,2,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Bivalve,2,2,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Bivalve,2,2,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Cnidaria,25,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Cnidaria,25,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Cnidaria,25,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Cnidaria,25,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Cnidaria,25,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Crab,1,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Crab,1,1,PAL22_097,S3,PNMS South,Fish,2022,None,None,None,0,0,0
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Crab,1,1,PAL22_098,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.12,1.2e-4
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Crab,1,1,PAL22_099,S3,PNMS South,Fish,2022,Carangidae,Caranx sp,Caranx trevally,1,8.5,0.0085
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Crab,1,1,PAL22_100,S3,PNMS South,Fish,2022,Istiophoridae,Makaira nigricans,blue marlin,1,36646.29,36.64629
PAL22_20,PNMS South,S3,Zooplankton,Meroplankton,Deciduous_Larva,1,1,PAL22_096,S3,PNMS South,Fish,2022,Nomeidae,Psenes sp,Psenes driftfish,1,0.72,7.2e-4
